TAXONOMY,MUNICIPALITY,SCHOOL ID,SCHOOL NAME,PROGRAM OFFERINGS
Region VII|Cebu,City of Talisay,404403,Cebu Sacred Heart College Inc.,ABM|GAS
Region VII|Cebu,City of Talisay,404409,Saint Teresa's School,ABM|GAS
Region VII|Cebu,City of Talisay,404410,St. Thomas Aquinas School Of Lawa-An (Montessori) Inc.,STEM|ABM|HUMSS|GAS
Region VII|Cebu,City of Talisay,404414,Talisay Malayan Academy,GAS
Region VII|Cebu,City of Talisay,406587,ABQ International Health Caregiver Program and Consultancy Incorporation,TVL
Region VII|Cebu,City of Talisay,406710,"Adventist Academy - Cebu, Inc.",STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,City of Talisay,407550,Asian College of Technology-Bulacao Campus,STEM|ABM|HUMSS|GAS|Arts and Design|TVL
Region VII|Cebu,City of Talisay,407589,St. Scholastica's Academy,ABM|STEM|GAS|HUMSS
Region VII|Cebu,City of Talisay,492502,"Sisters of Mary School-Girlstown, Inc.",TVL
Region VII|Cebu,Compostela,404331,University of the Visayas-Compostela Campus,TVL
Region VII|Cebu,Compostela,(Blank),"Saint James Technical Skills College, Inc.",ABM|GAS|TVL
Region VII|Cebu,Consolacion,404335,Paraclete Learning Center,ABM|GAS
Region VII|Cebu,Consolacion,404337,Sotero B. Cabahug Forum For Literacy,STEM
Region VII|Cebu,Consolacion,404357,"Livingstone Christian Academy, Inc.",ABM|GAS|STEM|Sports|TVL
Region VII|Cebu,Consolacion,406553,Informatics College Cebu Inc. - Consolacion,ABM|TVL
Region VII|Cebu,Consolacion,407662,Consolacion Community College,HUMSS|GAS|STEM|ABM|TVL
Region VII|Cebu,Consolacion,447015,"Our Lady of Rule Catholic Learning School, Inc.",ABM|GAS|TVL
Region VII|Cebu,Consolacion,447056,"Dominican School, Cebu",STEM
Region VII|Cebu,Consolacion,(Blank),"Schildknecht School, Inc.",GAS|HUMSS|TVL
Region VII|Cebu,Cordova,404339,Cordova Catholic Cooperative School,ABM|STEM|HUMSS|TVL
Region VII|Cebu,Cordova,447044,San Roque Child Development School-East Campus,ABM|STEM|HUMSS|TVL
Region VII|Cebu,Cordova,447066,"Benthel Asia School of Technology, Inc. - Cordova Campus",STEM|GAS|TVL
Region VII|Cebu,Cordova,447077,"Saint Dominic Savio School of Lapu-Lapu City, Inc.-Cordova Branch",ABM|HUMSS|STEM|GAS|TVL
Region VII|Cebu,Daanbantayan,404344,St. Martin de Porres Academy,ABM|HUMSS|GAS|TVL
Region VII|Cebu,Daanbantayan,447012,Constancio P. Go Memorial Learning Center,ABM|GAS
Region VII|Cebu,Daanbantayan,447033,"Dover Academic Center for Excellence, Inc",GAS
Region VII|Cebu,Daanbantayan,447064,"Integrated Science School-Cebu Branch, Inc.",ABM|STEM|HUMSS|GAS
Region VII|Cebu,Daanbantayan,447082,"St. Isidore Labrador Child Development Center, Inc.",TVL
Region VII|Cebu,Daanbantayan,600259,Cebu Technological University-Daanbantayan Campus,TVL
Region VII|Cebu,Dalaguete,404345,"St. Mary's Academy of Dalaguete, Cebu, Inc.",STEM|GAS
Region VII|Cebu,Dalaguete,407544,University of the Visayas-Dalaguete Campus,GAS|ABM|STEM|HUMSS|TVL
Region VII|Cebu,Danao City,404347,"Hosanna Learning Center, Inc.",GAS|TVL
Region VII|Cebu,Danao City,404350,St. Thomas Learning Center Foundation Inc.,STEM|ABM|GAS|TVL
Region VII|Cebu,Danao City,404351,Sto. Tomas College,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Danao City,404352,University of the Visayas-Danao Campus,GAS|TVL
Region VII|Cebu,Danao City,405946,Colegio de San Antonio de Padua,ABM|STEM|HUMSS|GAS|TVL
Region VII|Cebu,Danao City,491502,"Northeastern Cebu Colleges, Inc.",ABM|HUMSS|GAS|TVL
Region VII|Cebu,Danao City,491503,Padre Pio Child Development School Inc.,ABM|STEM|HUMSS|GAS|TVL
Region VII|Cebu,Danao City,491507,Rosemont Hills Montessori College,ABM|GAS|TVL
Region VII|Cebu,Dumanjug,404353,"Little Flower School, Inc.",GAS
Region VII|Cebu,Ginatilan,407542,Holy Trinity College,ABM|GAS
Region VII|Cebu,Lapu-Lapu City (Opon),400846,San Lorenzo Ruiz School,GAS
Region VII|Cebu,Lapu-Lapu City (Opon),403416,Rizwoods Colleges-Maribago,STEM|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404538,"Advance Institute of Technology, Inc.",ABM|STEM|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404539,Asian Learning Center (Pajo Branch),STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404542,Cebu Christian Institute International,ABM
Region VII|Cebu,Lapu-Lapu City (Opon),404545,"EMD Carmelite Foundation School, Inc. (Main Campus)",ABM|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404548,Indiana Learning Center,ABM|STEM|HUMSS|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404553,"Nissi Academy, Inc.",STEM|ABM|HUMSS|GAS
Region VII|Cebu,Lapu-Lapu City (Opon),404556,St. Alphonsus Catholic School Inc.,GAS
Region VII|Cebu,Lapu-Lapu City (Opon),404558,"Saint Dominic Savio School of Lapu-Lapu City, Inc.-Main Branch",STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),404560,"St. Joseph's School of Mactan, Inc.",STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),405743,ELE Technical Training Center and Recruitment Agency Corporation,TVL
Region VII|Cebu,Lapu-Lapu City (Opon),405897,"Benthel Asia School of Technology, Inc. - Lapu-Lapu City Campus",ABM|HUMSS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),405913,"Proverbs Ville Academy, Inc.",ABM|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),407588,Marie Ernestine School,ABM|STEM|HUMSS|GAS|Sports|Arts and Design|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),448509,"EMD Carmelite Foundation School, Inc. (East Campus)",ABM|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),448511,Regent Pacific College,ABM|GAS
Region VII|Cebu,Lapu-Lapu City (Opon),448515,Dr. Caridad C. Labe Education Center of Excellence (CCL Centrex Inc.),STEM|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),448519,"Sto. Niño Mactan Montessori School, Inc.",ABM|STEM|HUMSS|GAS|TVL
Region VII|Cebu,Lapu-Lapu City (Opon),448521,(New) Saint Andrew School,TVL
Region VII|Cebu,Lapu-Lapu City (Opon),(Blank),Flight Dynamics School of Aeronautics,STEM
Region VII|Cebu,Liloan,404332,Adonai Asian Academy,ABM|GAS|TVL
Region VII|Cebu,Liloan,404355,La Consolacion College-Liloan,GAS|HUMSS|STEM|ABM|TVL
Region VII|Cebu,Liloan,404358,San Roque College de Cebu (Formerly San Roque Child Development School),STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Liloan,407445,Trade-Tech International Science Institute,GAS
Region VII|Cebu,Liloan,407785,"Britech College, Inc.",GAS|HUMSS|ABM|STEM|TVL
Region VII|Cebu,Liloan,447007,Academia del Christifidelis,GAS|STEM
Region VII|Cebu,Liloan,447057,"Divine Life Institute of Cebu, Inc",GAS|TVL
Region VII|Cebu,Liloan,447141,"GT Northeast Academy, Inc.",STEM|ABM|GAS
Region VII|Cebu,Madridejos,403283,Madridejos Community College,GAS|ABM|HUMSS|TVL
Region VII|Cebu,Madridejos,404361,Villacarlos Academy,GAS|ABM|HUMSS|TVL
Region VII|Cebu,Madridejos,447059,"Cebu Northplains College, Inc.",GAS
Region VII|Cebu,Madridejos,447068,Salazar Colleges of Science and Technology,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Malabuyoc,404362,"Perpetual Succour Academy, Inc.",HUMSS|STEM|GAS|TVL
Region VII|Cebu,Mandaue City,403433,ACLC College of Mandaue,ABM|STEM|GAS|HUMSS|TVL
Region VII|Cebu,Mandaue City,403439,Colegio de la Inmaculada Concepcion- Mandaue,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,403444,University of the Visayas-Mandaue Campus,HUMSS|GAS|Arts and Design|TVL
Region VII|Cebu,Mandaue City,404573,Mandaue Christian School,HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,404580,Royal Oaks International School-Mandaue City,HUMSS|ABM
Region VII|Cebu,Mandaue City,404585,Saint Louis College - Cebu,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,404587,University of Cebu - Lapu-Lapu-Mandaue Campus,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,404589,"Fervent Academy, Inc.",GAS
Region VII|Cebu,Mandaue City,405831,Datamex Institute of Computer Technology-Mandaue City,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,405834,"Center for Healthcare Professions Cebu, Inc.",TVL
Region VII|Cebu,Mandaue City,405926,"Saint Paul College Foundation, Inc.",HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,406029,Cebu Doctors' University,GAS|STEM|HUMSS|Arts and Design|Sports|TVL
Region VII|Cebu,Mandaue City,407548,St. Joseph's Academy,STEM|GAS|TVL
Region VII|Cebu,Mandaue City,407635,Royal Christian College,ABM|TVL
Region VII|Cebu,Mandaue City,407665,Mandaue City College,GAS|HUMSS|ABM
Region VII|Cebu,Mandaue City,449020,Sacred Heart School - Ateneo de Cebu,ABM|STEM|GAS|HUMSS
Region VII|Cebu,Mandaue City,449022,Inchland Academy,GAS|HUMSS|ABM|STEM
Region VII|Cebu,Mandaue City,449024,Benedicto College,STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,449025,"SPM Academy, Inc.",STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Mandaue City,449027,Larmen de Guia Memorial College,HUMSS|ABM
Region VII|Cebu,Mandaue City,(Blank),Intellisense Institute of Technology,TVL
Region VII|Cebu,Mandaue City,(Blank),Mandaue Christian School,STEM
Region VII|Cebu,Mandaue City,(Blank),Philippine Technical and Allied Courses,GAS|HUMSS|TVL
Region VII|Cebu,Mandaue City,(Blank),"Saint Anne Learning Center of Mandaue, Inc.",HUMSS|GAS|TVL
Region VII|Cebu,Minglanilla,403284,"Mary's Children Formation College Foundation, Inc.",HUMSS
Region VII|Cebu,Minglanilla,404367,"Mary Help of Christians School (Cebu), Inc.",HUMSS|STEM|GAS|ABM
Region VII|Cebu,Minglanilla,404369,St. Cecilia's College,GAS|ABM|STEM|HUMSS|TVL
Region VII|Cebu,Minglanilla,407543,Immaculate Heart of Mary Academy,STEM|GAS|HUMSS|ABM|TVL
Region VII|Cebu,Minglanilla,407545,University of the Visayas-Minglanilla Campus,ABM|HUMSS|GAS|TVL
Region VII|Cebu,Minglanilla,447001,"Sisters of Mary School-Boystown, Inc.",TVL
Region VII|Cebu,Minglanilla,447016,"Southern Bethany Christian School of Minglanilla, Inc",ABM|GAS|TVL
Region VII|Cebu,Minglanilla,447074,"Montessori Academy of Southern Cebu, Inc.",ABM|HUMSS|GAS
Region VII|Cebu,Moalboal,404372,"Our Lady of Mount Carmel Learning Center, Inc.",HUMSS
Region VII|Cebu,Moalboal,404373,"San Juan High School of Moalboal, Cebu Inc.",GAS|TVL
Region VII|Cebu,Moalboal,600260,Cebu Technological University-Moalboal Campus,STEM|TVL
Region VII|Cebu,Pinamungahan,403346,Sta. Monica Academy,GAS|HUMSS|STEM|TVL
Region VII|Cebu,Poro,403290,Mt. Moriah College,ABM|GAS|TVL
Region VII|Cebu,Poro,404377,Camotes Visayan Institute,ABM|GAS|TVL
Region VII|Cebu,Poro,447003,"Camotes Hillside Academy, Inc.",STEM|ABM|HUMSS|GAS|TVL
Region VII|Cebu,Samboan,403295,Saint Pius X School of Samboan Inc.,GAS|ABM|STEM|TVL
Region VII|Cebu,San Fernando,404383,"Notre Dame Academy of San Fernando, Cebu, Inc.",GAS|TVL
Region VII|Cebu,San Fernando,447125,Inchland Academy,GAS|HUMSS|ABM|STEM
Region VII|Cebu,San Francisco,404385,"Campillo Progressive School, Inc.",GAS
Region VII|Cebu,Santander,407025,Lyceum of Cebu,STEM|GAS|TVL
Region VII|Cebu,Sibonga,404388,Our Lady of the Pillar Academy-Sibonga,GAS|ABM|TVL
Region VII|Cebu,Sibonga,447037,"Our Lady of Lindogon Foundation, Inc.",GAS
Region VII|Cebu,Sogod,404389,"Juan Dosado Memorial School, Inc.",GAS
Region VII|Cebu,Sogod,447050,"Sto. Niño Smart Child Learning Center, Inc.",STEM|GAS
Region VII|Cebu,Tabogon,404390,Tabogon Roosevelt High School,ABM|GAS|TVL
Region VII|Cebu,Toledo City,404637,De La Salle Andres Soriano Memorial College,STEM|ABM|HUMSS|GAS
Region VII|Cebu,Toledo City,404639,"Consolatrix College of Toledo City, Inc.",STEM|ABM|HUMSS|TVL
Region VII|Cebu,Toledo City,404640,Leaton School,HUMSS|TVL
Region VII|Cebu,Toledo City,404641,University of the Visayas-Toledo Campus,ABM|HUMSS|GAS|TVL
Region VII|Cebu,Toledo City,404642,"West Bay Learning Center, Inc.",GAS|ABM
Region VII|Cebu,Toledo City,450502,"St. Bernardinus for Educational Advancement Foundation, Inc.",STEM|ABM|GAS
Region VII|Cebu,Tuburan,404417,"St. Anthony's Academy of Tuburan, Inc.",GAS|ABM|TVL
Region VII|Cebu,Tuburan,600261,Cebu Technological University-Tuburan,STEM|TVL
Region VII|Cebu,Tudela,404418,"Immaculate Conception Institute of Tudela, Inc.",GAS|TVL
Region VII|Mandaue City,Mandaue City,404575,Mandaue Technical Institute,TVL
Region VII|Siquijor,Canal,404633,"Quezon Memorial Institute of Siquijor, Inc.",GAS|TVL
Region VII|Siquijor,Larena,404626,"St. Vincent Academy of Larena Siquijor, Inc.",ABM|GAS|Arts and Design|TVL
Region VII|Siquijor,Larena,600036,Siquijor State College,STEM|GAS|HUMSS|ABM|TVL
Region VII|Siquijor,Lazi,404635,"St. Isidore the Farmer Catholic School, Lazi, Siquijor, Inc.",GAS|TVL
Region VII|Siquijor,San Juan,404630,"St. John High School of San Juan Siquijor, Inc.",TVL
Region VII|Siquijor,Siquijor (Capital),403521,Carmelite College,ABM|HUMSS|GAS|TVL
Region VII|Siquijor,Siquijor (Capital),404629,Ave Maria Academy,STEM|ABM|TVL
Region VII|Siquijor,Siquijor (Capital),404631,Assisi High School,ABM|STEM|TVL
Region VII|Siquijor,Siquijor (Capital),404632,BIT International College-Siquijor,STEM|ABM|HUMSS|GAS|TVL
Region VIII|Eastern Samar,Arteche,404732,St. Magdalena of Canossa Catholic High School,GAS
Region VIII|Eastern Samar,Balangiga,404733,"MSH Sisters of Academy of Balangiga, Inc.",ABM|HUMSS|GAS|TVL
Region VIII|Eastern Samar,Can-avid,407643,Eastern Samar State University-Can-Avid,ABM|TVL
Region VIII|Eastern Samar,City of Borongan (Capital),404735,"MSH Sisters Academy, Inc.-Borongan City",HUMSS|TVL
Region VIII|Eastern Samar,City of Borongan (Capital),404736,Seminario De Jesus Nazareno,GAS
Region VIII|Eastern Samar,City of Borongan (Capital),404737,St. Mary's College of Borongan,STEM|ABM|HUMSS|TVL
Region VIII|Eastern Samar,City of Borongan (Capital),407212,Don Bosco Training Center,TVL
Region VIII|Eastern Samar,City of Borongan (Capital),600264,Eastern Samar State University-Borongan Campus,ABM|HUMSS|STEM|TVL
Region VIII|Eastern Samar,Dolores,404738,Mater Divinae Gratiae College,HUMSS|GAS|TVL
Region VIII|Eastern Samar,Guiuan,404740,Immaculate Conception School,HUMSS|GAS|TVL
Region VIII|Eastern Samar,Guiuan,404741,"MSH Sisters Academy of Guiuan, Inc.",GAS|ABM
Region VIII|Eastern Samar,Guiuan,404742,"St. Mary's Academy of Guiuan, Inc.",ABM|GAS
Region VIII|Eastern Samar,Guiuan,600265,Eastern Samar State University-Guiuan,ABM|STEM|TVL
Region VIII|Eastern Samar,Lawaan,404743,Divine Child Academy,GAS|TVL
Region VIII|Eastern Samar,Llorente,404744,"St. Anthony's Academy, Inc.",HUMSS|GAS
Region VIII|Eastern Samar,Maydolong,600266,Eastern Samar State University-Maydolong,Sports|TVL
Region VIII|Eastern Samar,Salcedo,600267,Eastern Samar State University-Salcedo,ABM|STEM|TVL
Region VIII|Eastern Samar,Sulat,404749,Loyola Academy,HUMSS|TVL
Region VIII|Leyte,Abuyog,403574,Abuyog Community College,ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Abuyog,403592,Visayas Christian Institute of Technology,ABM|HUMSS|GAS|TVL
Region VIII|Leyte,Abuyog,404647,Abuyog Academy,HUMSS|GAS|TVL
Region VIII|Leyte,Abuyog,404649,Notre Dame of Abuyog,GAS|TVL
Region VIII|Leyte,Alangalang,404651,Holy Trinity College-A.R of Alang-alang Leyte,ABM|TVL
Region VIII|Leyte,Albuera,404652,Albuera Private High School,TVL
Region VIII|Leyte,Barugo,451533,"Saint Joseph Academy of Barugo, Inc.",HUMSS|TVL
Region VIII|Leyte,Bato,404657,"Bato Institute of Science and Technology, Inc.",GAS|ABM|HUMSS|TVL
Region VIII|Leyte,Carigara,404667,Holy Cross College of Carigara,ABM|HUMSS|GAS|TVL
Region VIII|Leyte,City of Baybay,404661,Franciscan College of the Immaculate Conception,ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,City of Baybay,405744,Acedilla Technological Institute Foundation Incorporated,GAS|TVL
Region VIII|Leyte,City of Baybay,406893,"Palermo Hotel Institute of Tourism and Hospitality, Inc.",TVL
Region VIII|Leyte,City of Baybay,600126,Visayas State University,STEM|HUMSS|ABM|TVL
Region VIII|Leyte,Hilongos,404669,Grelina Osmeña Christian College Inc.,GAS|ABM
Region VIII|Leyte,Hilongos,404671,"Saint Teresa School of Hilongos, Inc.",ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Hilongos,451504,MLG College of Learning,ABM|HUMSS|TVL
Region VIII|Leyte,Hindang,404675,"Saint Michael College of Hindang, Leyte Inc.",ABM|HUMSS|TVL
Region VIII|Leyte,Isabel,404681,"Holy Child Parish School of Isabel, Inc",GAS
Region VIII|Leyte,Isabel,404683,"LIDE Learning Center, Inc.",ABM|STEM|GAS
Region VIII|Leyte,Jaro,404685,Notre Dame of Jaro,GAS|TVL
Region VIII|Leyte,Javier (Bugho),404686,"East Visayan Adventist Academy of Leyte, Inc.",ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Kananga,404687,"National Heroes Institute, Inc.",GAS|TVL
Region VIII|Leyte,Kananga,407666,Jose Navarro Polytechnic College,ABM|HUMSS|GAS|TVL
Region VIII|Leyte,Matalom,404691,"Saint Joseph Academy of Leyte, Inc.",ABM|TVL
Region VIII|Leyte,Naval (Capital),404644,Cathedral School of La Naval,GAS
Region VIII|Leyte,Naval (Capital),404645,"Limpiado Memorial Foundation, Inc-Lightbringer Learning Center",ABM|TVL
Region VIII|Leyte,Naval (Capital),600074,Naval State University,ABM|STEM|HUMSS
Region VIII|Leyte,Ormoc City,403616,ACLC College of Ormoc City,ABM|HUMSS|GAS|TVL
Region VIII|Leyte,Ormoc City,403619,San Lorenzo Ruiz College of Ormoc,ABM|STEM|HUMSS|GAS
Region VIII|Leyte,Ormoc City,403620,STI College - Ormoc,GAS|ABM|TVL
Region VIII|Leyte,Ormoc City,404790,"St. Paul's School of Ormoc Foundation, Inc.",STEM|GAS|ABM
Region VIII|Leyte,Ormoc City,404791,St. Peter's College of Ormoc,STEM|HUMSS|ABM|GAS
Region VIII|Leyte,Ormoc City,404794,Sto. Niño College of Ormoc,GAS|ABM|HUMSS|TVL
Region VIII|Leyte,Ormoc City,404795,Western Leyte College of Ormoc City Inc.,ABM|HUMSS|STEM|TVL
Region VIII|Leyte,Ormoc City,406906,Ormoc City Institute of Technology,TVL
Region VIII|Leyte,Ormoc City,407352,St. Aloysius Institute of Technology,TVL
Region VIII|Leyte,Palo,403591,Saint Paul School of Business and Law,ABM|HUMSS|GAS
Region VIII|Leyte,Palo,404694,Bethel International School,STEM|ABM|HUMSS
Region VIII|Leyte,Palo,404695,Sacred Heart Seminary,GAS
Region VIII|Leyte,Palo,404696,St. Mary's Academy of Palo,ABM|STEM|HUMSS|GAS
Region VIII|Leyte,Palompon,404698,"Colegio de San Francisco Javier, Inc.",ABM|GAS
Region VIII|Leyte,Palompon,404700,Northern Leyte College,GAS|TVL
Region VIII|Leyte,Palompon,451532,Palompon Institute of Technology,STEM|HUMSS|ABM|TVL
Region VIII|Leyte,San Isidro,404701,"John F. Kennedy Memorial Foundation School, Inc.",STEM|ABM|GAS|TVL
Region VIII|Leyte,Tabontabon,406964,"Colegio de Sta. Lourdes of Leyte Foundation, Inc.",HUMSS|STEM|TVL
Region VIII|Leyte,Tacloban City,407353,"Arc Angelus Civitas School, Inc.",TVL
Region VIII|Leyte,Tacloban City (Capital),403565,AMA Computer College-Tacloban City,ABM|STEM|TVL
Region VIII|Leyte,Tacloban City (Capital),403623,ABE International College of Business and Economics-Tacloban City,ABM|TVL
Region VIII|Leyte,Tacloban City (Capital),403624,ACLC College of Tacloban City,ABM|HUMSS|GAS|STEM|TVL
Region VIII|Leyte,Tacloban City (Capital),403632,"Colegio de la Salle Foundation de Tacloban, Inc.",ABM|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),403634,"Dr. V. Orestes Romualdez Educational Foundation, Inc.",STEM|HUMSS|ABM|GAS
Region VIII|Leyte,Tacloban City (Capital),404797,Asian Development Foundation College,STEM|ABM|GAS|HUMSS|TVL
Region VIII|Leyte,Tacloban City (Capital),404799,"Antonia Vargas Salino School Foundatin, Inc. (Eastern Visayas College Preparatory School)",GAS
Region VIII|Leyte,Tacloban City (Capital),404801,Holy Infant College,ABM|STEM|HUMSS|GAS
Region VIII|Leyte,Tacloban City (Capital),404802,"Holy Virgin of Salvacion School, Inc.",ABM|HUMSS|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),404804,Leyte Colleges,ABM|HUMSS|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),404805,Leyte Progressive High School,ABM|STEM|HUMSS|GAS
Region VIII|Leyte,Tacloban City (Capital),404814,"St. Therese Christian Development Center Foundation, Inc.",ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),404815,"St. Therese Educational Foundation of Tacloban, Inc.",ABM|STEM|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),404818,Tacloban Angelicum Learning Center,STEM
Region VIII|Leyte,Tacloban City (Capital),406911,Datamex Institute of Computer Technology-Tacloban City,TVL
Region VIII|Leyte,Tacloban City (Capital),407293,Tacloban Institute of Electronics,ABM|TVL
Region VIII|Leyte,Tacloban City (Capital),407377,"Tacloban Central Institute of Technical Studies, Inc.",TVL
Region VIII|Leyte,Tacloban City (Capital),407553,Sacred Heart School,ABM|STEM|HUMSS|GAS
Region VIII|Leyte,Tacloban City (Capital),455004,Liceo del Verbo Divino,ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),455010,"JE Mondejar Computer College, Inc.",ABM|STEM|HUMSS|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),455012,St. Scholastica's College Tacloban,STEM|GAS|TVL
Region VIII|Leyte,Tacloban City (Capital),455014,"Cambridge Center for International Studies - EV Phils., Inc. (CIE)",ABM
Region VIII|Leyte,Villaba,404705,Holy Child High School,GAS|TVL
Region VIII|Leyte,Villaba,404706,Villaba Vocational High School,TVL
